scenario,trial,cohort_size,success_rate,median_formation_days,p95_matching_latency_seconds,isolated_students,group_balance_index,schedule_score,satisfaction_score
ACN_Baseline,74,200,1.0,0.44988996547845994,0.24909977269369815,50,0.6346319982728789,0.7692422682802016,0.7842877009604271
ACN_Baseline,75,200,0.9333333333333333,0.4131270115951452,0.22302474585308682,60,0.5994892842971841,0.7843752588828321,0.8719137714531003
ACN_Baseline,76,200,0.9642857142857143,0.528090266109911,0.23520774582472992,65,0.6576545499700481,0.7525204444107102,0.8595255983416341
ACN_Baseline,77,200,0.9310344827586207,0.63025859645895,0.2414104593409421,65,0.6119829901422847,0.7594796577106394,0.8245153757817395
ACN_Baseline,78,200,0.9642857142857143,0.33991538650801056,0.24595148054951427,65,0.6047002664326386,0.7552367136422057,0.8901147641250075
ACN_Baseline,79,200,1.0,0.36645268942448583,0.23466824343841491,55,0.6381971927894811,0.793860676639811,0.8839115735971069
ACN_Baseline,80,200,1.0,0.3234398431478055,0.22566076922062475,60,0.6594701886501834,0.7721841534632864,0.8118596306384722
ACN_Baseline,81,200,0.9285714285714286,0.43007424800350064,0.2543556182697949,70,0.6019375434731205,0.7862232384393799,0.8031128791310901
ACN_Baseline,82,200,0.9655172413793104,0.48334112222843567,0.23278939656936865,60,0.5707666089029133,0.7555392466679296,0.8041947735162743
ACN_Baseline,83,200,1.0,0.6237641655852114,0.2490583392408365,45,0.594683316250921,0.7602876604276546,0.786801101271784
